1,2,3,4,5,6,7,8,9,10
Senior Java Developer,苏州·苏州工业园区·湖东,15-25K·13薪,5-10年,本科,诺仕科技,计算机软件,Java,五险一金，零食下午茶，定期体检，年终奖，员工旅游，餐补，带薪年假，补充医疗保险，节日福利,/job_detail/2bf0beec062a3e571nF82ty6EFBT.html
Java 软件开发工程师,苏州·虎丘区·木渎,5-10K·14薪,1-3年,本科,瑞泰信息技术,移动互联网,SQL CSS 分布式技术 微服务架构 网络协议,节日福利，通讯补贴，员工旅游，带薪年假，零食下午茶，年终奖，补充医疗保险,/job_detail/13b8120a40904da71nJ83tW5FVdX.html
Java 架构师,苏州·吴中区·独墅湖,25-40K,10年以上,本科,观安信息,信息安全,数据结构 架构师 大数据,股票期权，定期体检，零食下午茶，带薪年假，员工旅游，通讯补贴，五险一金，节日福利，年终奖，交通补助，加班补助,/job_detail/3792d2fad2e9e93d1nx92tS6E1ZV.html
Java 高级软件开发工程师,苏州·虎丘区·木渎,15-20K·14薪,5-10年,本科,瑞泰信息技术,移动互联网,SQL CSS 分布式技术 微服务架构 网络协议,零食下午茶，节日福利，通讯补贴，带薪年假，补充医疗保险，员工旅游，年终奖,/job_detail/2fd9a554424896531nJ83tW5FFZT.html
Java 中级软件开发工程师,苏州·虎丘区·木渎,10-15K·14薪,3-5年,本科,瑞泰信息技术,移动互联网,SQL CSS 分布式技术 微服务架构 网络协议,员工旅游，补充医疗保险，年终奖，带薪年假，节日福利，零食下午茶，通讯补贴,/job_detail/134df4de3e84da541nJ83tW5FVFY.html
Senior Java Developer/Java高级开发工程师,苏州·苏州工业园区·湖东,15-25K·13薪,5-10年,本科,诺仕科技,计算机软件,Java,定期体检，员工旅游，零食下午茶，五险一金，节日福利，补充医疗保险，带薪年假，餐补，年终奖,/job_detail/59104f4905b80a530HR_2NW_E1U~.html
Java 开发工程师(苏州),苏州·苏州工业园区·独墅湖,13-26K,1-3年,本科,华为,计算机软件,SQL 分布式技术 消息队列 多线程 Spring,定期体检，年终奖，加班补助，股票期权，零食下午茶，补充医疗保险，员工旅游，餐补，五险一金，节日福利,/job_detail/db9ebaaf94ce1b2f1XZ60tm7E1VZ.html
IT培训讲师（web、java、c/c++、Python等）,苏州·苏州工业园区·湖东,12-18K·13薪,1-3年,大专,和数,政府/公共事业,Python 教研 C语言 Go 职业培训师 线上授课,年终奖，员工旅游，节日福利，带薪年假，零食下午茶，五险一金,/job_detail/3fbe4073baced9291nx_3tq1FlRW.html
Java,苏州,10-15K,1-3年,本科,蛙眼企服,运营商/增值服务,Java SQL MVC开发 多线程 Spring MySQL,年终奖，零食下午茶，五险一金，员工旅游，股票期权，餐补，节日福利,/job_detail/d350a1b51561900c1nV63NW0GVVQ.html
java,苏州·苏州工业园区·独墅湖,11-20K,经验不限,本科,中软国际,计算机软件,Java JavaScript SpringMVC MySQL Node.js,带薪年假，加班补助，员工旅游，餐补，定期体检，节日福利，年终奖，五险一金，免费班车，零食下午茶,/job_detail/bcde1a3711668d561nRy2dS-E1FV.html
Java,苏州·苏州工业园区·独墅湖,7-12K·13薪,经验不限,本科,诚联帮众,计算机软件,Spring Redis MySQL PostgreSQL Linux GIT,定期体检，带薪年假，五险一金，股票期权，员工旅游，零食下午茶，年终奖，餐补，节日福利,/job_detail/46a8974a2fa530c91nF92d-4GVRR.html
Java,苏州·吴中区·木渎,9-13K·13薪,1-3年,本科,苏州汇诚智通科技...,环保,Oracle SQL Server Hibernate Spring Android,年终奖，带薪年假，交通补助，餐补，股票期权，节日福利，定期体检，员工旅游，五险一金,/job_detail/dfb758f7bebb81f61nF53Nu0EldW.html
Java,苏州·吴中区·横泾,11-15K,3-5年,大专,中软国际,计算机软件,HTML 后端开发 SpringBoot Spring MySQL,加班补助，餐补，五险一金，带薪年假，零食下午茶，员工旅游，年终奖，定期体检，节日福利，免费班车,/job_detail/ada9ac32f79f2a561XV60ti5GVBU.html
Java,苏州·苏州工业园区·独墅湖,13-26K,3-5年,本科,软通动力,计算机软件,Java Spring MySQL 微服务架构 多线程,节日福利，团建活动，定期体检，带薪年假，加班补助，零食下午茶，交通补助，免费班车，五险一金,/job_detail/6f125a9378c6e3441nV-3d25FltW.html
Java,苏州·吴中区·越溪,7-9K·13薪,1年以内,大专,越禾泰普,智能硬件,多进程 中级软件工程师 后端开发 Windows,加班补助，定期体检，带薪年假，员工旅游，节日福利，每周双休，五险一金，住房补贴，全勤奖，年终奖,/job_detail/bace07900bb1ce891XV-2Nu9FlFW.html
Java,苏州·苏州工业园区·娄葑,3-5K,经验不限,本科,苏州良医汇网络科...,移动互联网,Spring MySQL 后端开发 SQL 分布式技术,股票期权，补充医疗保险，加班补助，节日福利，年终奖，交通补助，通讯补贴，餐补，定期体检，五险一金，带薪年假,/job_detail/147bc70dd19c130e1nJ_0tW0FVBV.html
Java,苏州·吴中区·越溪,15-22K·13薪,5-10年,本科,度普,新能源,Spring SpringMVC Hibernate Dubbo Struts,五险一金，通讯补贴，年终奖，带薪年假，定期体检，交通补助，节日福利，餐补,/job_detail/90f5b147dfcbd15a1XV929W1EFJS.html
Java,苏州·虎丘区·木渎,10-13K·13薪,1-3年,本科,创嘉云科技,移动互联网,SQL 分布式技术 Spring Dubbo SpringBoot,住房补贴，定期体检，带薪年假，补充医疗保险，年终奖，员工旅游，五险一金,/job_detail/462d0c04d86ca4fb1nB_3d60FFNR.html
Java,苏州·虎丘区·高新区,20-35K,3-5年,本科,中移,计算机软件,后端开发 架构师 高级软件工程师 全栈开发,通讯补贴，补充医疗保险，定期体检，免费班车，住房补贴，节日福利，带薪年假，交通补助，餐补，员工旅游，年终奖，加班补助，五险一金,/job_detail/e0c638eb3a9ea4821XZ629u8FlZW.html
Java,苏州·苏州工业园区·独墅湖,11-16K·13薪,3-5年,本科,苏州箴全,文化/体育/娱乐,SQL 分布式技术 微服务架构 Spring 后端开发,节日福利，员工旅游，年终奖，带薪年假，定期体检，五险一金，零食下午茶,/job_detail/c7fc179a11105a9b1nZ80tu9E1tQ.html
Java,苏州·吴中区·越溪,15-25K,5-10年,本科,数壤科技,互联网,Java Javascript HTML5,员工激励，扁平化管理，股票期权，五险一金,/job_detail/a0a04c437f9ee6ed1XV43d28EFZR.html
Java,苏州,5-8K·13薪,1年以内,大专,创嘉云科技,移动互联网,SQL SpringBoot SpringCloud Spring MySQL,年终奖，五险一金，补充医疗保险，定期体检，带薪年假，员工旅游，住房补贴,/job_detail/74e061dd648619bc1n160ty1FVJY.html
Java,苏州·苏州工业园区·苏州中心商场,18-30K·15薪,5-10年,本科,京东集团,电子商务,分布式技术 微服务架构 搜索引擎技术 消息队列,零食下午茶，带薪年假，股票期权，年终奖，定期体检，交通补助，包吃，节日福利，补充医疗保险，五险一金，餐补，员工旅游，免费班车,/job_detail/29c8db5424b5cfd21nJ63Ny7FVtY.html
Java,苏州·苏州工业园区·独墅湖,10-15K,1-3年,本科,安桢瑞,互联网,后端开发 SpringBoot SpringCloud Oracle,节日福利，零食下午茶，定期体检，年终奖，员工旅游，五险一金，带薪年假，包吃,/job_detail/bcc3534426d46e791XZ629S6EFpZ.html
Java,苏州·虎丘区·浒关,9-14K,3-5年,本科,超晶维,电子/半导体/集成电路,HTML CSS 多线程 Unix 微服务架构,五险一金,/job_detail/da2eb8fed84ec1781XVz2tS1GFdU.html
Java,苏州·姑苏区·三香路沿线,13-19K,3-5年,本科,来呀丁神,电子商务,Java 分布式技术 MVC开发 服务器配置,加班补助，带薪年假，节日福利，五险一金，零食下午茶，年终奖,/job_detail/f905ac54bfd9f0ac0Hd53t65EVQ~.html
Java,苏州·苏州工业园区·独墅湖,8-11K·13薪,1-3年,本科,银狐,计算机软件,SQL MVC开发 Spring MySQL 后端开发,年终奖，零食下午茶，加班补助，餐补，带薪年假，节日福利，五险一金，员工旅游,/job_detail/5bce648240baa2df1nJ8096_EldS.html
Java,苏州·昆山市·开发区,15-20K,经验不限,大专,奔雷云,互联网,SQL 服务器配置 容器技术 分布式技术 数据结构,五险，交通补助，带薪年假，员工旅游，节日福利，年终奖，全勤奖,/job_detail/6b98d566e984d7581XR43Ny1FVRW.html
Java,苏州·虎丘区·木渎,8-12K,1-3年,本科,诺赛科技,计算机软件,后端开发 数据库 Java,年终奖，员工旅游，节日福利，零食下午茶，股票期权，定期体检，五险一金,/job_detail/fc93bbd4868705ce1nN-2Nq0EFU~.html
Java,苏州·苏州工业园区·独墅湖,8-13K,3-5年,大专,馨璞信息,移动互联网,MySQL SpringBoot GIT Redis 后端开发,加班补助，节日福利，住房补贴，带薪年假，通讯补贴，定期体检，股票期权，零食下午茶，员工旅游，全勤奖，五险一金，年终奖，餐补,/job_detail/6237bea570435b0c1nF73Nq-F1ZR.html
Java,苏州·苏州工业园区·独墅湖,10-15K·13薪,3-5年,本科,苏州商数时代信息...,互联网,微服务架构 分布式技术 Dubbo Spring 支付,年终奖，节日福利，股票期权，五险一金，零食下午茶，带薪年假，员工旅游，全勤奖,/job_detail/364086a88bebec8b1nZ53di9FlNS.html
Java,苏州·虎丘区·高新区,20-21K,3-5年,本科,日进,人力资源服务,MVC开发 PostgreSQL Oracle MySQL,五险一金，节日福利，带薪年假，年终奖，定期体检,/job_detail/94f3500af2e9fa871XV839W_EVFZ.html
Java,苏州·苏州工业园区·独墅湖,15-30K·14薪,经验不限,本科,华为,计算机软件,分布式技术 多线程 Spring Hibernate SSM,五险一金，员工旅游，股票期权，定期体检，加班补助，年终奖，节日福利，补充医疗保险，餐补，零食下午茶,/job_detail/4bc3d93f9bc7691d1nZ-3NW0FFRY.html
Java,苏州·吴中区·车坊,7-9K·13薪,3-5年,大专,农信,其他专业服务,HTML MVC开发 Spring SSM Redis Oracle,带薪年假，交通补助，餐补，零食下午茶，节日福利，员工旅游，股票期权，年终奖，五险一金，通讯补贴,/job_detail/a788a1d5d93d67371nN53t6-GVRU.html
Java,苏州·苏州工业园区·独墅湖,18-28K·14薪,3-5年,本科,华为技术有限公司,计算机软件,云计算 HTML CSS 多线程 后端开发,定期体检，离职补偿，带薪年假，通讯补贴，住房补贴，员工旅游，年终奖，交通补助，五险一金，补充医疗保险，股票期权，节日福利，零食下午茶，全勤奖，餐补，免费班车，加班补助,/job_detail/2f4ea847c03d99111nZ-3tm1FVJQ.html
Java,苏州·苏州工业园区·车坊,15-22K·14薪,3-5年,本科,同程旅行,互联网,分布式技术,带薪年假，年终奖，五险一金，节日福利，加班补助，补充医疗保险，定期体检，通讯补贴,/job_detail/77f8be7b3d28946e1nJ42dq1F1ZZ.html
java,苏州·相城区·元和,8-13K,1-3年,本科,量盾科技,计算机软件,Spring SpringBoot Redis SpringMVC,餐补，节日福利，带薪年假，股票期权，五险一金，年终奖,/job_detail/4b4133419f05a43e1nZ50tS0FlZT.html
Java,苏州·昆山市·花桥,11-17K,3-5年,大专,诺祺科技,计算机软件,SQL SpringBoot Hibernate SpringCloud Oracle,带薪年假，交通补助，定期体检，全勤奖，股票期权，餐补，通讯补贴，员工旅游，年终奖，加班补助，五险一金,/job_detail/049426c426c097561n1y39W4EVdZ.html
Java,苏州·张家港市·杨舍镇,10-15K,3-5年,硕士,江苏远大,计算机软件,JavaScript SQL HTML CSS MVC开发,通讯补贴，年终奖，带薪年假，定期体检，员工旅游，餐补，股票期权，五险一金，补充医疗保险,/job_detail/d829e1fdb0895546331y3Ny5FlA~.html
Java,苏州,10-15K·14薪,3-5年,本科,金螳螂家,电子商务,Javascript 后端开发 java爬虫,补充医疗保险，节日福利，带薪年假，股票期权，年终奖，定期体检，餐补，五险一金,/job_detail/29f2b629100d68ab1XV709m1GFY~.html
Senior Java Developer,苏州·苏州工业园区·独墅湖,12-18K,3-5年,本科,EIS Group,计算机软件,SQL Spring Hibernate Oracle Maven,年终奖，定期体检，餐补，补充医疗保险，交通补助，带薪年假，加班补助，五险一金，零食下午茶，节日福利，出国培训,/job_detail/26ffab7ab7e20d361nF-3tq8FVJW.html
Java,苏州,10-15K,3-5年,本科,优纳医疗器械,医疗设备/器械,Java开发经验 Java Maven GIT,餐补，带薪年假，五险一金，节日福利，加班补助,/job_detail/91ced36b0f1fd96b1nF52tu7EFBR.html
Java,苏州·昆山市·玉山,10-15K,3-5年,本科,博浪,计算机软件,SQL 多线程 MVC开发 Spring MySQL GIT,五险一金，员工旅游，餐补，定期体检，年终奖，带薪年假,/job_detail/dcaed28fb34c5a1c1nN829i4GVdT.html
Java,苏州·相城区·元和,18-35K,3-5年,本科,简道天成电子信息科技,企业服务,区块链 分布式技术 后端开发 MySQL Java,全勤奖，五险一金，年终奖，股票期权,/job_detail/7e95fc7b27026e2a0Xx90927EFE~.html
Java,苏州·苏州工业园区·湖东,10-15K·13薪,1-3年,本科,极致医疗,互联网,英语,年终奖，项目奖金，五险一金，带薪年假，零食下午茶，节日福利，员工旅游，加班补助,/job_detail/f7b8126828d9f37a33B90t69GVc~.html
Java,苏州·相城区·高铁新城,11-22K,经验不限,本科,区盟链,计算机软件,后端开发 软件工程师 中级软件工程师 SpringBoot,节日福利，定期体检，加班补助，零食下午茶，带薪年假，五险一金，年终奖,/job_detail/8be95d5f64a59feb1nF709-9FlVU.html
Java,苏州·姑苏区·苏锦,16-20K,1-3年,学历不限,微伴客,互联网金融,后端开发,零食下午茶，节日福利，员工旅游，带薪年假，全勤奖，五险一金,/job_detail/3918c02ec57785d81XVz3t24ElFU.html
Java,苏州·昆山市·玉山,15-20K,3-5年,本科,科瑞恩,仪器仪表/工业自动化,Java,零食下午茶，包吃，定期体检，企业大学，员工旅游，图书馆，加班补助，住房补贴，年终奖，五险一金，带薪年假，节日福利,/job_detail/3d695a874ea3e30e1XFy09S8GFY~.html
Java,苏州·常熟市·常熟,8-12K·15薪,1-3年,本科,中服焦点,电子商务,后端开发 Java Spring,餐补，通讯补贴，员工旅游，年终奖，带薪年假，定期体检，交通补助，全勤奖，五险一金,/job_detail/8198e48063b3210a1Xd_09S-FFQ~.html
Java,苏州·苏州工业园区·独墅湖,6-11K·13薪,1-3年,大专,诚联帮众,计算机软件,软件工程师 初级软件工程师 后端开发,餐补，带薪年假，股票期权，定期体检，节日福利，员工旅游，五险一金，零食下午茶，年终奖,/job_detail/dc0bf4d00b3800e51XVy3tq8FlZX.html
